Iteration,Time,Fitness,FEvals,max_iters,Algorithm
539,1.870926400006283,850.0,27629.0,4096,GA
540,1.8748384000064107,850.0,27680.0,4096,GA
541,1.8781391999946209,850.0,27731.0,4096,GA
542,1.882324400008656,850.0,27782.0,4096,GA
543,1.8864021000044886,850.0,27833.0,4096,GA
544,1.890195700005279,850.0,27884.0,4096,GA
545,1.893571199994767,850.0,27935.0,4096,GA
546,1.897493399999803,850.0,27986.0,4096,GA
547,1.902168000000529,850.0,28037.0,4096,GA
548,1.90591790000326,850.0,28088.0,4096,GA
549,1.9093010000069626,850.0,28139.0,4096,GA
550,1.9131984999985434,850.0,28190.0,4096,GA
551,1.9195640999969328,850.0,28241.0,4096,GA
552,1.9228437999991002,850.0,28292.0,4096,GA
553,1.9260385999950813,850.0,28343.0,4096,GA
554,1.9293264000007184,850.0,28394.0,4096,GA
555,1.9337658000004012,850.0,28445.0,4096,GA
556,1.9372273000044515,850.0,28496.0,4096,GA
557,1.940422400002717,850.0,28547.0,4096,GA
558,1.944054799998412,850.0,28598.0,4096,GA
559,1.9473205999966012,850.0,28649.0,4096,GA
560,1.9521080999984406,850.0,28700.0,4096,GA
561,1.9553525000083027,850.0,28751.0,4096,GA
562,1.9586931000085315,850.0,28802.0,4096,GA
563,1.9620957000006456,850.0,28853.0,4096,GA
564,1.967066800003522,850.0,28904.0,4096,GA
565,1.9719833999988623,850.0,28955.0,4096,GA
566,1.9759288000059314,850.0,29006.0,4096,GA
567,1.9794903000001796,850.0,29057.0,4096,GA
568,1.9848849999980303,850.0,29108.0,4096,GA
569,1.9888958999945316,850.0,29159.0,4096,GA
570,1.9924316999968141,850.0,29210.0,4096,GA
571,1.9962993999943137,850.0,29261.0,4096,GA
572,2.0015335000061896,850.0,29312.0,4096,GA
573,2.0052695000049425,850.0,29363.0,4096,GA
574,2.0087648000044283,852.0,29415.0,4096,GA
575,2.0124193000083324,852.0,29466.0,4096,GA
576,2.0176961999968626,852.0,29517.0,4096,GA
577,2.0216015000041807,852.0,29568.0,4096,GA
578,2.0251197000034153,852.0,29619.0,4096,GA
579,2.0287023999990197,852.0,29670.0,4096,GA
580,2.033635300002061,852.0,29721.0,4096,GA
581,2.0373418999952264,852.0,29772.0,4096,GA
582,2.040792200001306,852.0,29823.0,4096,GA
583,2.0441368000028888,852.0,29874.0,4096,GA
584,2.0482810999965295,852.0,29925.0,4096,GA
585,2.0521709000022383,852.0,29976.0,4096,GA
586,2.0556094000057783,852.0,30027.0,4096,GA
587,2.05895020000753,852.0,30078.0,4096,GA
588,2.0622766000014963,852.0,30129.0,4096,GA
589,2.0666509000002407,852.0,30180.0,4096,GA
590,2.070263100002194,852.0,30231.0,4096,GA
591,2.0737679000012577,852.0,30282.0,4096,GA
592,2.077093700005207,852.0,30333.0,4096,GA
593,2.081002200007788,852.0,30384.0,4096,GA
594,2.0849869000085164,852.0,30435.0,4096,GA
595,2.088277700007893,854.0,30487.0,4096,GA
596,2.091342200001236,854.0,30538.0,4096,GA
597,2.09454089999781,854.0,30589.0,4096,GA
598,2.098818400001619,854.0,30640.0,4096,GA
599,2.1024013999995077,854.0,30691.0,4096,GA
600,2.1059359000064433,854.0,30742.0,4096,GA
601,2.1093935999961104,854.0,30793.0,4096,GA
602,2.113004800005001,854.0,30844.0,4096,GA
603,2.1172383000084665,854.0,30895.0,4096,GA
604,2.1208695999957854,854.0,30946.0,4096,GA
605,2.124281099997461,854.0,30997.0,4096,GA
606,2.127574400001322,854.0,31048.0,4096,GA
607,2.1317528000072343,854.0,31099.0,4096,GA
608,2.135839599999599,854.0,31150.0,4096,GA
609,2.13911210000515,854.0,31201.0,4096,GA
610,2.142520399997011,854.0,31252.0,4096,GA
611,2.14612930000294,854.0,31303.0,4096,GA
612,2.150387800007593,854.0,31354.0,4096,GA
613,2.1538317000085954,854.0,31405.0,4096,GA
614,2.157259800005704,854.0,31456.0,4096,GA
615,2.160671599995112,854.0,31507.0,4096,GA
616,2.1645509999943897,854.0,31558.0,4096,GA
617,2.168684200005373,854.0,31609.0,4096,GA
618,2.172077499999432,854.0,31660.0,4096,GA
619,2.1755956999986665,854.0,31711.0,4096,GA
620,2.1789589999971213,854.0,31762.0,4096,GA
621,2.1832385000016075,854.0,31813.0,4096,GA
622,2.186699400001089,854.0,31864.0,4096,GA
623,2.1902261000068393,854.0,31915.0,4096,GA
624,2.1937003000057302,854.0,31966.0,4096,GA
625,2.1974448999972083,854.0,32017.0,4096,GA
626,2.2014444999949774,854.0,32068.0,4096,GA
627,2.2048321000038413,854.0,32119.0,4096,GA
628,2.2083328000007896,854.0,32170.0,4096,GA
629,2.2118351999961305,854.0,32221.0,4096,GA
630,2.2157096000009915,854.0,32272.0,4096,GA
631,2.219437299994752,854.0,32323.0,4096,GA
632,2.2227633000002243,854.0,32374.0,4096,GA
633,2.226233699999284,854.0,32425.0,4096,GA
634,2.229845900001237,854.0,32476.0,4096,GA
635,2.2342857000039658,854.0,32527.0,4096,GA
636,2.237706400002935,854.0,32578.0,4096,GA
637,2.2411579000036,854.0,32629.0,4096,GA
638,2.244680400006473,854.0,32680.0,4096,GA
639,2.2487496999965515,854.0,32731.0,4096,GA
640,2.2524151999969035,854.0,32782.0,4096,GA
641,2.2558380999980727,854.0,32833.0,4096,GA
642,2.2591694000002462,854.0,32884.0,4096,GA
643,2.262820300005842,854.0,32935.0,4096,GA
644,2.267410000000382,854.0,32986.0,4096,GA
645,2.270728400006192,854.0,33037.0,4096,GA
646,2.274220499995863,854.0,33088.0,4096,GA
647,2.277701800005161,854.0,33139.0,4096,GA
648,2.282519800006412,854.0,33190.0,4096,GA
649,2.2860086000000592,854.0,33241.0,4096,GA
650,2.2895693000027677,854.0,33292.0,4096,GA
651,2.2930195999942953,854.0,33343.0,4096,GA
652,2.296432700008154,854.0,33394.0,4096,GA
653,2.300745200001984,854.0,33445.0,4096,GA
654,2.3041667000070447,854.0,33496.0,4096,GA
655,2.3075734000012744,854.0,33547.0,4096,GA
656,2.3110267000010936,854.0,33598.0,4096,GA
657,2.315344800008461,854.0,33649.0,4096,GA
658,2.3191437000059523,854.0,33700.0,4096,GA
659,2.322623100000783,854.0,33751.0,4096,GA
660,2.3259875000076136,854.0,33802.0,4096,GA
661,2.3295524999994086,854.0,33853.0,4096,GA
662,2.333683300006669,854.0,33904.0,4096,GA
663,2.3372640000015963,854.0,33955.0,4096,GA
664,2.34073549999448,854.0,34006.0,4096,GA
665,2.343969900000957,854.0,34057.0,4096,GA
666,2.3480353000049945,854.0,34108.0,4096,GA
667,2.352150899998378,854.0,34159.0,4096,GA
668,2.3556428000010783,854.0,34210.0,4096,GA
669,2.3590258000040194,854.0,34261.0,4096,GA
670,2.3623317000019597,854.0,34312.0,4096,GA
671,2.3671014999999898,854.0,34363.0,4096,GA
672,2.370672899996862,854.0,34414.0,4096,GA
673,2.3740203000052134,854.0,34465.0,4096,GA
674,2.3772946999961277,854.0,34516.0,4096,GA
675,2.382378599999356,854.0,34567.0,4096,GA
676,2.38671200000681,854.0,34618.0,4096,GA
677,2.390275300000212,854.0,34669.0,4096,GA
678,2.393735200006631,854.0,34720.0,4096,GA
679,2.3977544999943348,854.0,34771.0,4096,GA
680,2.402411700008088,854.0,34822.0,4096,GA
681,2.4060496000020066,854.0,34873.0,4096,GA
682,2.409619800004293,854.0,34924.0,4096,GA
683,2.4133644999965327,854.0,34975.0,4096,GA
684,2.417312599995057,854.0,35026.0,4096,GA
685,2.4206689999991795,854.0,35077.0,4096,GA
686,2.4240288000000874,854.0,35128.0,4096,GA
687,2.4275817000016104,854.0,35179.0,4096,GA
688,2.431382399998256,854.0,35230.0,4096,GA
689,2.4349742000049446,854.0,35281.0,4096,GA
690,2.438429100002395,854.0,35332.0,4096,GA
691,2.4418832999945153,854.0,35383.0,4096,GA
692,2.4453691999951843,854.0,35434.0,4096,GA
693,2.448839400007273,854.0,35485.0,4096,GA
694,2.452249199996004,854.0,35536.0,4096,GA
695,2.4555668999964837,854.0,35587.0,4096,GA
696,2.458954400004586,854.0,35638.0,4096,GA
697,2.462513000005856,854.0,35689.0,4096,GA
698,2.4660603999946034,854.0,35740.0,4096,GA
699,2.469508499998483,854.0,35791.0,4096,GA
700,2.4729249000083655,854.0,35842.0,4096,GA
701,2.4761388000042643,854.0,35893.0,4096,GA
702,2.4805245000025025,854.0,35944.0,4096,GA
703,2.4848165000003064,854.0,35995.0,4096,GA
704,2.4882777000020724,856.0,36047.0,4096,GA
705,2.4913570000062464,856.0,36098.0,4096,GA
706,2.49456600000849,856.0,36149.0,4096,GA
707,2.4988144999952056,856.0,36200.0,4096,GA
708,2.5025965999957407,856.0,36251.0,4096,GA
709,2.5056444000074407,856.0,36302.0,4096,GA
710,2.508792900000117,856.0,36353.0,4096,GA
711,2.5118204000027617,856.0,36404.0,4096,GA
712,2.516299099996104,856.0,36455.0,4096,GA
713,2.519698200005223,856.0,36506.0,4096,GA
714,2.52298380000866,856.0,36557.0,4096,GA
715,2.5261857000004966,856.0,36608.0,4096,GA
716,2.5295118000067305,856.0,36659.0,4096,GA
717,2.5337296000070637,856.0,36710.0,4096,GA
718,2.537041700008558,856.0,36761.0,4096,GA
719,2.5401255000033416,856.0,36812.0,4096,GA
720,2.5432579000043916,856.0,36863.0,4096,GA
721,2.54690760000085,856.0,36914.0,4096,GA
722,2.5514799000084167,856.0,36965.0,4096,GA
723,2.5548726999986684,856.0,37016.0,4096,GA
724,2.558298999996623,856.0,37067.0,4096,GA
725,2.561791500003892,856.0,37118.0,4096,GA
726,2.5664415000064764,856.0,37169.0,4096,GA
727,2.5700204000022495,856.0,37220.0,4096,GA
728,2.5735095999989426,856.0,37271.0,4096,GA
729,2.576963600004092,856.0,37322.0,4096,GA
730,2.5810552000039024,856.0,37373.0,4096,GA
731,2.5858116000017617,856.0,37424.0,4096,GA
732,2.5891915999964112,856.0,37475.0,4096,GA
733,2.592820499994559,856.0,37526.0,4096,GA
734,2.597239399998216,856.0,37577.0,4096,GA
735,2.6015921000071103,856.0,37628.0,4096,GA
736,2.604991300002439,856.0,37679.0,4096,GA
737,2.6084044000017457,856.0,37730.0,4096,GA
738,2.6119037000025855,856.0,37781.0,4096,GA
739,2.6160079999972368,856.0,37832.0,4096,GA
740,2.619510300006368,856.0,37883.0,4096,GA
741,2.6230055000050925,856.0,37934.0,4096,GA
742,2.6264424999972107,856.0,37985.0,4096,GA
743,2.629957099998137,856.0,38036.0,4096,GA
744,2.6337233999947784,856.0,38087.0,4096,GA
745,2.6372244999947725,856.0,38138.0,4096,GA
746,2.6406582000054186,858.0,38190.0,4096,GA
747,2.6442494000075385,858.0,38241.0,4096,GA
748,2.6477966999955242,858.0,38292.0,4096,GA
749,2.6512355000013486,858.0,38343.0,4096,GA
750,2.6546227000071667,858.0,38394.0,4096,GA
751,2.6579868999979226,860.0,38446.0,4096,GA
752,2.6614774000045145,860.0,38497.0,4096,GA
753,2.6651911000080872,860.0,38548.0,4096,GA
754,2.668596300005447,860.0,38599.0,4096,GA
755,2.672046399995452,860.0,38650.0,4096,GA
756,2.6755271000001812,860.0,38701.0,4096,GA
757,2.679046200006269,860.0,38752.0,4096,GA
758,2.6825614999979734,860.0,38803.0,4096,GA
759,2.6859992999961833,860.0,38854.0,4096,GA
760,2.6894749000057345,860.0,38905.0,4096,GA
761,2.6928886999958195,860.0,38956.0,4096,GA
762,2.6968637999962084,862.0,39008.0,4096,GA
763,2.7002504999982193,862.0,39059.0,4096,GA
764,2.7036386999971,862.0,39110.0,4096,GA
765,2.707146400003694,862.0,39161.0,4096,GA
766,2.7107097999978578,862.0,39212.0,4096,GA
767,2.7143325000070035,862.0,39263.0,4096,GA
768,2.7177661000023363,862.0,39314.0,4096,GA
769,2.7212483000039356,862.0,39365.0,4096,GA
770,2.724556900007883,862.0,39416.0,4096,GA
771,2.7279650999989826,862.0,39467.0,4096,GA
772,2.731380099998205,862.0,39518.0,4096,GA
773,2.7347988999972586,862.0,39569.0,4096,GA
774,2.738180700005614,862.0,39620.0,4096,GA
775,2.7415913000004366,862.0,39671.0,4096,GA
776,2.7450589000072796,862.0,39722.0,4096,GA
777,2.748439500006498,862.0,39773.0,4096,GA
778,2.7519326000037836,862.0,39824.0,4096,GA
779,2.75513819999469,862.0,39875.0,4096,GA
780,2.758695500000613,862.0,39926.0,4096,GA
781,2.7622525000042515,862.0,39977.0,4096,GA
782,2.7656495999981416,862.0,40028.0,4096,GA
783,2.769224600007874,862.0,40079.0,4096,GA
784,2.7725987000012537,862.0,40130.0,4096,GA
785,2.776167899995926,862.0,40181.0,4096,GA
786,2.779630899996846,862.0,40232.0,4096,GA
787,2.782988999999361,862.0,40283.0,4096,GA
788,2.786485000004177,862.0,40334.0,4096,GA
789,2.7900842999952147,862.0,40385.0,4096,GA
790,2.7936501000076532,862.0,40436.0,4096,GA
791,2.797102900003665,862.0,40487.0,4096,GA
792,2.80045809999865,862.0,40538.0,4096,GA
793,2.8039631999999983,862.0,40589.0,4096,GA
794,2.8076073999982327,862.0,40640.0,4096,GA
795,2.8110516000015195,862.0,40691.0,4096,GA
796,2.814479399996344,862.0,40742.0,4096,GA
797,2.8179422999965027,862.0,40793.0,4096,GA
798,2.821437300008256,862.0,40844.0,4096,GA
799,2.824857300001895,862.0,40895.0,4096,GA
800,2.828373600001214,862.0,40946.0,4096,GA
801,2.8317213999980595,862.0,40997.0,4096,GA
802,2.8352181000082055,862.0,41048.0,4096,GA
803,2.838690200005658,862.0,41099.0,4096,GA
804,2.842061300005298,862.0,41150.0,4096,GA
805,2.8455378000071505,862.0,41201.0,4096,GA
806,2.84891850000713,862.0,41252.0,4096,GA
807,2.8522499999962747,862.0,41303.0,4096,GA
808,2.855707700000494,862.0,41354.0,4096,GA
809,2.8592394000006607,862.0,41405.0,4096,GA
810,2.862783300006413,862.0,41456.0,4096,GA
811,2.8661247999989428,862.0,41507.0,4096,GA
812,2.8696170000039274,862.0,41558.0,4096,GA
813,2.87309350000578,862.0,41609.0,4096,GA
814,2.87661580000713,862.0,41660.0,4096,GA
815,2.879895200007013,862.0,41711.0,4096,GA
816,2.883996400007163,862.0,41762.0,4096,GA
817,2.8872893000079785,862.0,41813.0,4096,GA
818,2.890763200004585,862.0,41864.0,4096,GA
819,2.89405689999694,862.0,41915.0,4096,GA
820,2.897555300005479,862.0,41966.0,4096,GA
821,2.9010476999974344,862.0,42017.0,4096,GA
822,2.9045741000009,862.0,42068.0,4096,GA
823,2.907934800008661,862.0,42119.0,4096,GA
824,2.9114119000005303,862.0,42170.0,4096,GA
825,2.9150064999994356,862.0,42221.0,4096,GA
826,2.9185055999987526,862.0,42272.0,4096,GA
827,2.92184830000042,862.0,42323.0,4096,GA
828,2.9253231000038795,862.0,42374.0,4096,GA
829,2.928733499997179,862.0,42425.0,4096,GA
830,2.9322266999952262,862.0,42476.0,4096,GA
831,2.9356963000027463,862.0,42527.0,4096,GA
832,2.9391324000025634,862.0,42578.0,4096,GA
833,2.942781499994453,862.0,42629.0,4096,GA
834,2.946272200002568,862.0,42680.0,4096,GA
835,2.9497741000086535,862.0,42731.0,4096,GA
836,2.953182299999753,862.0,42782.0,4096,GA
837,2.956730100006098,862.0,42833.0,4096,GA
838,2.9600949000014225,862.0,42884.0,4096,GA
839,2.9636035000003176,862.0,42935.0,4096,GA
840,2.966932299998007,862.0,42986.0,4096,GA
841,2.9704240999999456,862.0,43037.0,4096,GA
842,2.9740353999950457,864.0,43089.0,4096,GA
843,2.977514300000621,864.0,43140.0,4096,GA
844,2.9810578000033274,864.0,43191.0,4096,GA
845,2.9844430000084685,864.0,43242.0,4096,GA
846,2.988031000000774,864.0,43293.0,4096,GA
847,2.9914068000070984,864.0,43344.0,4096,GA
848,2.9949581999971997,864.0,43395.0,4096,GA
849,2.9984018999966793,864.0,43446.0,4096,GA
850,3.001762800005963,864.0,43497.0,4096,GA
851,3.005365200006054,864.0,43548.0,4096,GA
852,3.0088202000042656,864.0,43599.0,4096,GA
853,3.0123900000035064,864.0,43650.0,4096,GA
854,3.0157263000000967,864.0,43701.0,4096,GA
855,3.019170600004145,864.0,43752.0,4096,GA
856,3.022643300006166,864.0,43803.0,4096,GA
857,3.0262154000083683,864.0,43854.0,4096,GA
858,3.0297256000048947,868.0,43906.0,4096,GA
859,3.0332271000079345,868.0,43957.0,4096,GA
860,3.036661300007836,868.0,44008.0,4096,GA
861,3.0402961000072537,868.0,44059.0,4096,GA
862,3.043858500008355,868.0,44110.0,4096,GA
863,3.047286900007748,868.0,44161.0,4096,GA
864,3.050780899997335,868.0,44212.0,4096,GA
865,3.05529089999618,868.0,44263.0,4096,GA
866,3.059991899994202,868.0,44314.0,4096,GA
867,3.0639214999973774,868.0,44365.0,4096,GA
868,3.067400300002191,868.0,44416.0,4096,GA
869,3.070849600000656,868.0,44467.0,4096,GA
870,3.0742662999982713,868.0,44518.0,4096,GA
871,3.0777248999947915,868.0,44569.0,4096,GA
872,3.0817211999965366,868.0,44620.0,4096,GA
873,3.085339600002044,868.0,44671.0,4096,GA
874,3.088822000005166,868.0,44722.0,4096,GA
875,3.0922627999971155,868.0,44773.0,4096,GA
876,3.0965910000086296,868.0,44824.0,4096,GA
877,3.1002112999995006,868.0,44875.0,4096,GA
878,3.103621700007352,868.0,44926.0,4096,GA
879,3.1070151000021724,868.0,44977.0,4096,GA
880,3.110437399998773,868.0,45028.0,4096,GA
881,3.1140434999979334,868.0,45079.0,4096,GA
882,3.117512600001646,868.0,45130.0,4096,GA
883,3.120926400006283,868.0,45181.0,4096,GA
884,3.1245171000045957,868.0,45232.0,4096,GA
885,3.128020000003744,868.0,45283.0,4096,GA
886,3.1316680000018096,868.0,45334.0,4096,GA
887,3.1352084999962244,868.0,45385.0,4096,GA
888,3.138699999995879,868.0,45436.0,4096,GA
889,3.1422599000070477,868.0,45487.0,4096,GA
890,3.146099999998114,868.0,45538.0,4096,GA
891,3.1496457000030205,868.0,45589.0,4096,GA
892,3.1532131999993,870.0,45641.0,4096,GA
893,3.156817199997022,870.0,45692.0,4096,GA
894,3.1603381000022637,870.0,45743.0,4096,GA
895,3.164087600001949,870.0,45794.0,4096,GA
896,3.1674972000037087,870.0,45845.0,4096,GA
897,3.1709348000003956,870.0,45896.0,4096,GA
898,3.1742415000044275,870.0,45947.0,4096,GA
899,3.177689999996801,870.0,45998.0,4096,GA
900,3.1810218000027817,870.0,46049.0,4096,GA
901,3.1854253000055905,870.0,46100.0,4096,GA
902,3.19097110000439,870.0,46151.0,4096,GA
903,3.1970478000002913,870.0,46202.0,4096,GA
904,3.2057940999948187,870.0,46253.0,4096,GA
905,3.2117586999956984,870.0,46304.0,4096,GA
906,3.218271599995205,870.0,46355.0,4096,GA
907,3.2262084999965737,870.0,46406.0,4096,GA
908,3.2381748000043444,870.0,46457.0,4096,GA
909,3.247374700004002,870.0,46508.0,4096,GA
910,3.2554807999986224,870.0,46559.0,4096,GA
911,3.262375100006466,870.0,46610.0,4096,GA
912,3.2744934000074863,870.0,46661.0,4096,GA
913,3.284748000005493,870.0,46712.0,4096,GA
914,3.2940665000060108,870.0,46763.0,4096,GA
915,3.3045162000053097,870.0,46814.0,4096,GA
916,3.3146596000005957,872.0,46866.0,4096,GA
917,3.3231630999944173,872.0,46917.0,4096,GA
918,3.3293761999957496,872.0,46968.0,4096,GA
919,3.33560980000766,872.0,47019.0,4096,GA
920,3.3415807999990648,872.0,47070.0,4096,GA
921,3.34699659999751,872.0,47121.0,4096,GA
922,3.354306000008364,872.0,47172.0,4096,GA
923,3.3627491000079317,872.0,47223.0,4096,GA
924,3.3716554999991786,872.0,47274.0,4096,GA
925,3.382342199998675,872.0,47325.0,4096,GA
926,3.3933602000033716,872.0,47376.0,4096,GA
927,3.404303000002983,872.0,47427.0,4096,GA
928,3.4102581000042846,872.0,47478.0,4096,GA
929,3.4173638000065694,872.0,47529.0,4096,GA
930,3.4232362000038847,874.0,47581.0,4096,GA
931,3.4288795000029495,874.0,47632.0,4096,GA
932,3.4381419999990612,874.0,47683.0,4096,GA
933,3.4447862999950303,874.0,47734.0,4096,GA
934,3.450968599994667,874.0,47785.0,4096,GA
935,3.4556197000056272,874.0,47836.0,4096,GA
936,3.4602727000019513,874.0,47887.0,4096,GA
937,3.4647911000065506,874.0,47938.0,4096,GA
938,3.4698000000062166,874.0,47989.0,4096,GA
939,3.473802499996964,876.0,48041.0,4096,GA
940,3.4772615999972913,876.0,48092.0,4096,GA
941,3.483108100001118,876.0,48143.0,4096,GA
942,3.487357300007716,876.0,48194.0,4096,GA
943,3.4927505000086967,876.0,48245.0,4096,GA
944,3.500387599997339,876.0,48296.0,4096,GA
945,3.5048864999989746,876.0,48347.0,4096,GA
946,3.5083322999998927,876.0,48398.0,4096,GA
947,3.511654300004011,876.0,48449.0,4096,GA
948,3.51499049999984,876.0,48500.0,4096,GA
949,3.5182703000027686,876.0,48551.0,4096,GA
950,3.521609500006889,876.0,48602.0,4096,GA
951,3.524812200004817,876.0,48653.0,4096,GA
952,3.528702700001304,876.0,48704.0,4096,GA
953,3.5340611999999965,876.0,48755.0,4096,GA
954,3.537649699996109,876.0,48806.0,4096,GA
955,3.5411440000025323,876.0,48857.0,4096,GA
956,3.5448409999953583,876.0,48908.0,4096,GA
957,3.5493816999951378,876.0,48959.0,4096,GA
958,3.553031600007671,876.0,49010.0,4096,GA
959,3.5565461000078358,876.0,49061.0,4096,GA
960,3.560075700006564,876.0,49112.0,4096,GA
961,3.564237700004014,876.0,49163.0,4096,GA
962,3.5679444999987027,876.0,49214.0,4096,GA
963,3.571447599999374,876.0,49265.0,4096,GA
964,3.5748083000071347,876.0,49316.0,4096,GA
965,3.578769400002784,876.0,49367.0,4096,GA
966,3.5831139000074472,876.0,49418.0,4096,GA
967,3.586593800006085,876.0,49469.0,4096,GA
968,3.5901141000067582,876.0,49520.0,4096,GA
969,3.593733300003805,876.0,49571.0,4096,GA
970,3.598032499998226,876.0,49622.0,4096,GA
971,3.6015456000022823,876.0,49673.0,4096,GA
972,3.6049615999945672,876.0,49724.0,4096,GA
973,3.608474299995578,876.0,49775.0,4096,GA
974,3.614052200005972,876.0,49826.0,4096,GA
975,3.619391500003985,876.0,49877.0,4096,GA
976,3.6249600000010105,876.0,49928.0,4096,GA
977,3.6307581000000937,876.0,49979.0,4096,GA
978,3.636643499994534,876.0,50030.0,4096,GA
979,3.64056129999517,878.0,50082.0,4096,GA
980,3.6443017999990843,878.0,50133.0,4096,GA
981,3.649545299995225,878.0,50184.0,4096,GA
982,3.6535404000023846,878.0,50235.0,4096,GA
983,3.657112100001541,878.0,50286.0,4096,GA
984,3.6611028000043007,878.0,50337.0,4096,GA
985,3.6660630999977,878.0,50388.0,4096,GA
986,3.669838700006949,878.0,50439.0,4096,GA
987,3.6733953000075417,878.0,50490.0,4096,GA
988,3.67725550000614,878.0,50541.0,4096,GA
989,3.6819501999998465,878.0,50592.0,4096,GA
990,3.68597239999508,878.0,50643.0,4096,GA
991,3.6895170000061626,878.0,50694.0,4096,GA
992,3.6936356000078376,878.0,50745.0,4096,GA
993,3.699193499996909,878.0,50796.0,4096,GA
994,3.7029321000009077,878.0,50847.0,4096,GA
995,3.706904000006034,878.0,50898.0,4096,GA
996,3.7107271999993827,878.0,50949.0,4096,GA
997,3.716296800004784,878.0,51000.0,4096,GA
998,3.719994200000656,878.0,51051.0,4096,GA
999,3.7241819000046235,878.0,51102.0,4096,GA
1000,3.7278512000048067,878.0,51153.0,4096,GA
1001,3.7335388000064995,878.0,51204.0,4096,GA
1002,3.737964500003727,878.0,51255.0,4096,GA
1003,3.7415291000070283,878.0,51306.0,4096,GA
1004,3.746053099996061,878.0,51357.0,4096,GA
1005,3.751077399996575,878.0,51408.0,4096,GA
1006,3.7554189000074985,878.0,51459.0,4096,GA
1007,3.758779499999946,878.0,51510.0,4096,GA
1008,3.76241170000867,878.0,51561.0,4096,GA
1009,3.7668467000039527,878.0,51612.0,4096,GA
1010,3.7706206000002567,878.0,51663.0,4096,GA
1011,3.773977000004379,878.0,51714.0,4096,GA
1012,3.777250400002231,878.0,51765.0,4096,GA
1013,3.7820763000054285,878.0,51816.0,4096,GA
1014,3.788137800002005,878.0,51867.0,4096,GA
1015,3.792020599998068,878.0,51918.0,4096,GA
1016,3.795718900000793,878.0,51969.0,4096,GA
1017,3.8022205000015674,878.0,52020.0,4096,GA
1018,3.805898899998283,878.0,52071.0,4096,GA
1019,3.8095238999958383,878.0,52122.0,4096,GA
1020,3.8135831999970833,878.0,52173.0,4096,GA
1021,3.8174334000068484,878.0,52224.0,4096,GA
1022,3.8212113000045065,878.0,52275.0,4096,GA
1023,3.824729700005264,878.0,52326.0,4096,GA
1024,3.828746900006081,878.0,52377.0,4096,GA
1025,3.8387053000042215,878.0,52428.0,4096,GA
1026,3.8423289000056684,878.0,52479.0,4096,GA
1027,3.846221500003594,878.0,52530.0,4096,GA
1028,3.851016600005096,878.0,52581.0,4096,GA
1029,3.8552456000034,878.0,52632.0,4096,GA
1030,3.8590622000047006,878.0,52683.0,4096,GA
1031,3.86339240000234,878.0,52734.0,4096,GA
1032,3.8670942000026116,878.0,52785.0,4096,GA
1033,3.870961399996304,878.0,52836.0,4096,GA
1034,3.8749211999966064,878.0,52887.0,4096,GA
1035,3.879060200008098,878.0,52938.0,4096,GA
1036,3.8831525999994483,878.0,52989.0,4096,GA
1037,3.887024499999825,878.0,53040.0,4096,GA
1038,3.8909324999985984,878.0,53091.0,4096,GA
1039,3.895120000001043,878.0,53142.0,4096,GA
1040,3.8991021999972872,878.0,53193.0,4096,GA
1041,3.902884700000868,878.0,53244.0,4096,GA
1042,3.9067101999971783,878.0,53295.0,4096,GA
1043,3.910495699994499,878.0,53346.0,4096,GA
1044,3.9146424000064144,878.0,53397.0,4096,GA
1045,3.9185459000000264,878.0,53448.0,4096,GA
1046,3.9224525000026915,878.0,53499.0,4096,GA
1047,3.926282100001117,878.0,53550.0,4096,GA
1048,3.9309119999961695,878.0,53601.0,4096,GA
1049,3.9349050000018906,878.0,53652.0,4096,GA
1050,3.938884799994412,878.0,53703.0,4096,GA
1051,3.9428383000049507,878.0,53754.0,4096,GA
1052,3.9471821000042837,878.0,53805.0,4096,GA
1053,3.95138980000047,878.0,53856.0,4096,GA
1054,3.9554939000081504,878.0,53907.0,4096,GA
1055,3.959579999995185,878.0,53958.0,4096,GA
1056,3.9643534000060754,878.0,54009.0,4096,GA
1057,3.968400700003258,878.0,54060.0,4096,GA
1058,3.9723475000064354,878.0,54111.0,4096,GA
1059,3.976477400006843,878.0,54162.0,4096,GA
1060,3.9810986000084085,878.0,54213.0,4096,GA
1061,3.9852728999976534,878.0,54264.0,4096,GA
1062,3.989435499999672,878.0,54315.0,4096,GA
1063,3.9937111000035657,878.0,54366.0,4096,GA
1064,3.998822499997914,878.0,54417.0,4096,GA
1065,4.003135100007057,878.0,54468.0,4096,GA
1066,4.007480200001737,878.0,54519.0,4096,GA
1067,4.012366800001473,878.0,54570.0,4096,GA
1068,4.017083200000343,878.0,54621.0,4096,GA
1069,4.021515300002648,878.0,54672.0,4096,GA
1070,4.025861600006465,878.0,54723.0,4096,GA
1071,4.030685400008224,878.0,54774.0,4096,GA
1072,4.0347501000069315,878.0,54825.0,4096,GA
1073,4.038863800000399,878.0,54876.0,4096,GA
1074,4.0428621000028215,878.0,54927.0,4096,GA
1075,4.047375499998452,878.0,54978.0,4096,GA
1076,4.0517141000018455,878.0,55029.0,4096,GA
1077,4.056085100004566,878.0,55080.0,4096,GA
1078,4.060342800003127,878.0,55131.0,4096,GA
1079,4.065526399994269,878.0,55182.0,4096,GA
1080,4.06981519999681,878.0,55233.0,4096,GA
1081,4.074308199997176,878.0,55284.0,4096,GA
