Iteration,Time,Fitness,FEvals,max_iters,Algorithm
1062,0.17897410000296077,1818.0,1121.0,4096,SA
1063,0.17928350000147475,1818.0,1122.0,4096,SA
1064,0.17955980000260752,1818.0,1123.0,4096,SA
1065,0.1798376000006101,1818.0,1124.0,4096,SA
1066,0.18011290000140434,1818.0,1125.0,4096,SA
1067,0.18038399999932153,1818.0,1126.0,4096,SA
1068,0.18066270000417717,1818.0,1127.0,4096,SA
1069,0.18095290000201203,1818.0,1128.0,4096,SA
1070,0.18124770000576973,1818.0,1129.0,4096,SA
1071,0.18152900000131922,1818.0,1130.0,4096,SA
1072,0.1818079000004218,1818.0,1131.0,4096,SA
1073,0.18209070000011707,1818.0,1132.0,4096,SA
1074,0.18235400000412483,1818.0,1133.0,4096,SA
1075,0.18261160000110976,1818.0,1134.0,4096,SA
1076,0.18287460000283318,1818.0,1135.0,4096,SA
1077,0.18312929999956395,1818.0,1136.0,4096,SA
1078,0.18337720000272384,1818.0,1137.0,4096,SA
1079,0.18362920000072336,1818.0,1138.0,4096,SA
1080,0.18387790000269888,1818.0,1139.0,4096,SA
1081,0.18412610000086715,1818.0,1140.0,4096,SA
1082,0.18436620000284165,1818.0,1141.0,4096,SA
1083,0.1846103000061703,1818.0,1142.0,4096,SA
1084,0.18484900000476046,1818.0,1143.0,4096,SA
1085,0.1850884000014048,1818.0,1144.0,4096,SA
1086,0.18533160000515636,1818.0,1145.0,4096,SA
1087,0.18557240000518505,1818.0,1146.0,4096,SA
1088,0.18581149999954505,1818.0,1147.0,4096,SA
1089,0.18605530000058934,1818.0,1148.0,4096,SA
1090,0.18630010000197217,1818.0,1149.0,4096,SA
1091,0.18654160000005504,1818.0,1150.0,4096,SA
1092,0.18678490000456804,1818.0,1151.0,4096,SA
1093,0.18702830000256654,1818.0,1152.0,4096,SA
1094,0.18727320000471082,1818.0,1153.0,4096,SA
1095,0.18751460000203224,1818.0,1154.0,4096,SA
1096,0.18775950000417652,1818.0,1155.0,4096,SA
1097,0.1880038000017521,1818.0,1156.0,4096,SA
1098,0.18824360000144225,1818.0,1157.0,4096,SA
1099,0.18848910000087926,1818.0,1158.0,4096,SA
1100,0.188733000002685,1818.0,1159.0,4096,SA
1101,0.1889800999997533,1818.0,1160.0,4096,SA
1102,0.18922480000037467,1818.0,1161.0,4096,SA
1103,0.18946300000243355,1818.0,1162.0,4096,SA
1104,0.18969859999924665,1818.0,1163.0,4096,SA
1105,0.1899364000055357,1818.0,1164.0,4096,SA
1106,0.1901713000042946,1818.0,1165.0,4096,SA
1107,0.19040600000153063,1818.0,1166.0,4096,SA
1108,0.19064190000062808,1818.0,1167.0,4096,SA
1109,0.19087860000581713,1818.0,1168.0,4096,SA
1110,0.1911305000030552,1818.0,1169.0,4096,SA
1111,0.19137900000350783,1818.0,1170.0,4096,SA
1112,0.19162540000252193,1818.0,1171.0,4096,SA
1113,0.19189300000289222,1818.0,1172.0,4096,SA
1114,0.19216000000596978,1818.0,1173.0,4096,SA
1115,0.19254310000542318,1818.0,1174.0,4096,SA
1116,0.1929810000001453,1818.0,1175.0,4096,SA
1117,0.19329740000102902,1818.0,1176.0,4096,SA
1118,0.19362160000309814,1818.0,1177.0,4096,SA
1119,0.19396920000144746,1818.0,1178.0,4096,SA
1120,0.1943013999989489,1818.0,1179.0,4096,SA
1121,0.19460650000110036,1818.0,1180.0,4096,SA
1122,0.1948839000033331,1818.0,1181.0,4096,SA
1123,0.19516640000074403,1818.0,1182.0,4096,SA
1124,0.19544049999967683,1818.0,1183.0,4096,SA
1125,0.19571179999911692,1818.0,1184.0,4096,SA
1126,0.19597160000557778,1818.0,1185.0,4096,SA
1127,0.19623500000307104,1818.0,1186.0,4096,SA
1128,0.19648920000327053,1818.0,1187.0,4096,SA
1129,0.19674460000533145,1818.0,1188.0,4096,SA
1130,0.19699240000045393,1818.0,1189.0,4096,SA
1131,0.19724110000242945,1818.0,1190.0,4096,SA
1132,0.1974954000033904,1818.0,1191.0,4096,SA
1133,0.19774899999902118,1818.0,1192.0,4096,SA
1134,0.19800290000421228,1818.0,1193.0,4096,SA
1135,0.19826029999967432,1818.0,1194.0,4096,SA
1136,0.19851360000029672,1818.0,1195.0,4096,SA
1137,0.19876350000413368,1818.0,1196.0,4096,SA
1138,0.19901450000179466,1818.0,1197.0,4096,SA
1139,0.19927780000580242,1818.0,1198.0,4096,SA
1140,0.1995297000030405,1818.0,1199.0,4096,SA
1141,0.19977980000112439,1818.0,1200.0,4096,SA
1142,0.20003189999988535,1818.0,1201.0,4096,SA
1143,0.2002887000053306,1818.0,1202.0,4096,SA
1144,0.2005425000024843,1818.0,1203.0,4096,SA
1145,0.2007958000031067,1818.0,1204.0,4096,SA
1146,0.2010535000008531,1818.0,1205.0,4096,SA
1147,0.20130849999986822,1818.0,1206.0,4096,SA
1148,0.2015564000030281,1818.0,1207.0,4096,SA
1149,0.20181310000043595,1818.0,1208.0,4096,SA
1150,0.20206270000198856,1818.0,1209.0,4096,SA
1151,0.20231100000091828,1818.0,1210.0,4096,SA
1152,0.20255860000179382,1818.0,1211.0,4096,SA
1153,0.20280360000469955,1818.0,1212.0,4096,SA
1154,0.20305240000016056,1818.0,1213.0,4096,SA
1155,0.20330610000382876,1818.0,1214.0,4096,SA
1156,0.20356190000165952,1818.0,1215.0,4096,SA
1157,0.20382600000448292,1818.0,1216.0,4096,SA
1158,0.2040811000042595,1818.0,1217.0,4096,SA
1159,0.20433600000251317,1818.0,1218.0,4096,SA
